Date,Price,Open,High,Low,Vol.,Change %
09/09/2021,1.449,1.47,1.498,1.436,270.50K,-0.75%
09/08/2021,1.46,1.435,1.479,1.434,583.73K,3.62%
09/07/2021,1.409,1.46,1.48,1.37,220.67K,-2.15%
09/06/2021,1.44,1.483,1.51,1.435,461.50K,-3.23%
09/05/2021,1.488,1.531,1.56,1.48,579.15K,-3.25%
09/02/2021,1.538,1.54,1.56,1.521,260.89K,-0.65%
09/01/2021,1.548,1.57,1.57,1.531,182.32K,-0.26%
08/31/2021,1.552,1.57,1.57,1.544,361.99K,-0.32%
08/30/2021,1.557,1.55,1.599,1.544,443.16K,-1.64%
08/29/2021,1.583,1.55,1.595,1.533,960.35K,1.80%
08/26/2021,1.555,1.599,1.599,1.531,732.60K,-1.08%
08/25/2021,1.572,1.6,1.6,1.56,623.64K,-0.95%
08/24/2021,1.587,1.6,1.61,1.55,977.79K,-0.50%
08/23/2021,1.595,1.609,1.61,1.582,431.49K,-0.81%
08/22/2021,1.608,1.603,1.629,1.59,564.86K,0.31%
08/19/2021,1.603,1.597,1.615,1.593,464.65K,-0.06%
08/18/2021,1.604,1.592,1.627,1.59,488.28K,0.06%
08/17/2021,1.603,1.6,1.63,1.592,348.72K,-0.56%
08/16/2021,1.612,1.633,1.639,1.59,396.60K,-0.56%
08/15/2021,1.621,1.61,1.64,1.602,463.57K,0.25%
08/11/2021,1.617,1.62,1.63,1.593,335.15K,-0.19%
08/10/2021,1.62,1.65,1.65,1.594,539.15K,-2.76%
08/09/2021,1.666,1.7,1.71,1.618,860.07K,1.90%
08/08/2021,1.635,1.635,1.635,1.62,1.14M,4.94%
08/05/2021,1.558,1.505,1.571,1.492,1.48M,4.07%
08/04/2021,1.497,1.496,1.52,1.477,523.01K,-0.73%
08/03/2021,1.508,1.575,1.584,1.496,1.32M,-4.19%
08/02/2021,1.574,1.62,1.62,1.54,849.09K,-0.76%
08/01/2021,1.586,1.629,1.629,1.574,802.17K,-0.94%
07/29/2021,1.601,1.619,1.624,1.571,731.54K,0.63%
07/28/2021,1.591,1.55,1.624,1.52,1.14M,2.84%
07/27/2021,1.547,1.588,1.61,1.516,751.84K,-1.90%
07/26/2021,1.577,1.59,1.61,1.55,484.96K,-0.38%
07/25/2021,1.583,1.635,1.649,1.555,706.92K,-3.06%
07/18/2021,1.633,1.612,1.684,1.6,1.01M,-1.92%
07/15/2021,1.665,1.605,1.687,1.6,942.09K,3.61%
07/14/2021,1.607,1.597,1.608,1.587,1.51M,4.90%
07/13/2021,1.532,1.5,1.583,1.45,1.36M,1.59%
07/12/2021,1.508,1.589,1.589,1.493,1.38M,-4.01%
07/11/2021,1.571,1.64,1.64,1.561,812.13K,-4.38%
07/08/2021,1.643,1.73,1.73,1.625,1.73M,-3.92%
07/07/2021,1.71,1.73,1.759,1.69,1.34M,-1.50%
07/06/2021,1.736,1.78,1.78,1.726,1.24M,-4.41%
07/05/2021,1.816,1.841,1.85,1.771,1.69M,-2.52%
07/04/2021,1.863,1.844,1.917,1.843,707.88K,0.59%
06/30/2021,1.852,1.863,1.865,1.831,1.10M,0.93%
06/29/2021,1.835,1.88,1.88,1.817,1.69M,-2.96%
06/28/2021,1.891,1.93,1.949,1.851,2.44M,-0.73%
