Date,Price,Open,High,Low,Vol.,Change %
03/16/2023,4.72,4.5,4.73,4.33,8.15M,2.61%
03/15/2023,4.6,5.01,5.07,4.3,14.03M,-8.00%
03/14/2023,5.0,4.83,5.01,4.77,6.67M,1.63%
03/13/2023,4.92,5.05,5.1,4.69,15.72M,-1.80%
03/12/2023,5.01,5.35,5.35,5.01,15.28M,-6.70%
03/09/2023,5.37,5.3,5.42,5.22,18.67M,1.90%
03/08/2023,5.27,5.36,5.46,5.24,13.76M,-2.95%
03/07/2023,5.43,5.51,5.57,5.36,8.45M,-0.91%
03/06/2023,5.48,5.52,5.58,5.46,7.48M,0.55%
03/05/2023,5.45,5.45,5.55,5.36,10.94M,0.55%
03/02/2023,5.42,5.67,5.68,5.42,15.80M,-4.07%
03/01/2023,5.65,5.74,5.81,5.64,9.51M,-2.25%
02/28/2023,5.78,5.86,5.88,5.62,22.38M,-0.86%
02/27/2023,5.83,5.91,6.0,5.83,10.33M,-0.51%
02/26/2023,5.86,5.89,5.95,5.84,8.80M,-0.51%
02/23/2023,5.89,5.94,5.96,5.72,18.74M,-1.01%
02/22/2023,5.95,6.13,6.15,5.8,15.73M,-2.46%
02/21/2023,6.1,5.97,6.14,5.9,10.08M,2.01%
02/20/2023,5.98,6.28,6.34,5.95,10.89M,-4.78%
02/19/2023,6.28,6.5,6.55,6.28,8.72M,-3.09%
02/16/2023,6.48,6.59,6.66,6.45,16.22M,-1.07%
02/15/2023,6.55,6.39,6.64,6.35,26.52M,3.15%
02/14/2023,6.35,6.21,6.37,6.21,12.38M,2.58%
02/13/2023,6.19,6.41,6.41,6.17,10.71M,-2.37%
02/12/2023,6.34,6.27,6.47,6.22,10.85M,0.63%
02/09/2023,6.3,6.18,6.33,6.17,12.47M,2.11%
02/08/2023,6.17,6.26,6.32,6.14,11.26M,-1.12%
02/07/2023,6.24,6.27,6.35,6.23,12.21M,0.48%
02/06/2023,6.21,6.13,6.31,6.08,11.49M,2.31%
02/05/2023,6.07,6.19,6.19,5.75,13.16M,-0.49%
02/02/2023,6.1,6.4,6.46,6.1,9.95M,-3.63%
02/01/2023,6.33,6.3,6.44,6.22,8.12M,1.12%
01/31/2023,6.26,6.63,6.69,6.26,14.30M,-5.44%
01/30/2023,6.62,6.75,6.92,6.43,22.35M,-1.34%
01/29/2023,6.71,6.7,6.78,6.68,9.66M,0.90%
01/25/2023,6.65,6.6,6.78,6.57,14.43M,1.53%
01/24/2023,6.55,6.64,6.66,6.48,16.64M,-0.76%
01/23/2023,6.6,6.68,6.72,6.55,22.95M,-0.75%
01/22/2023,6.65,6.4,6.65,6.4,18.28M,4.40%
01/19/2023,6.37,6.48,6.56,6.35,16.27M,-1.09%
01/18/2023,6.44,6.3,6.6,6.21,41.32M,2.38%
01/17/2023,6.29,6.34,6.37,6.25,26.97M,-0.16%
01/16/2023,6.3,5.82,6.3,5.82,41.31M,8.81%
01/15/2023,5.79,5.86,5.94,5.76,13.93M,0.52%
